type,osm_id,name,amenity,latitude,longitude
way,293776689,Community Christian Fellowship Ministries,place_of_worship,42.4074598,-82.99414
way,293896170,St. Philiphe Minh and St. Ane Thanh Church,place_of_worship,42.2911943,-83.0482577
way,294780915,King Solomon Missionary Baptist Church,place_of_worship,42.3597779,-83.0922906
way,294780916,King Solomon Missionary Baptist Church,place_of_worship,42.3596616,-83.0930419
way,302745912,Trix Elementary-Middle School,school,42.4451369,-82.9840153
way,304114555,Devonwood Community Church of the Nazarene,place_of_worship,42.2742803,-82.9819272
way,307764650,Trombly Elementary School,school,42.3723541,-82.9314976
way,308970678,DMC Sinai-Grace Professional Building,clinic,42.4197839,-83.1810014
way,309654234,Isaac Agree Downtown Synagogue,place_of_worship,42.3344452,-83.0501239
way,313128792,Second Evergreen Missionary Baptist Church,place_of_worship,42.3512462,-83.0130743
way,313128804,Calvary Baptist Church,place_of_worship,42.3447806,-83.0181594
way,313983817,Saint Alphonsus Church,place_of_worship,42.3464116,-83.1762222
way,314035679,Islamic Center,place_of_worship,42.3574833,-83.1991376
way,314035682,Saint Martha's Episcopal Church,place_of_worship,42.3574404,-83.2009422
way,314048191,Assumption Grotto Catholic Church,place_of_worship,42.4279184,-82.9814297
way,314048195,Total Christian Life Ministries,place_of_worship,42.4265982,-82.9842662
way,315559909,1st Choice Urgent Care,clinic,42.3272857,-83.2705135
way,315559925,Dearborn Covenant Church,place_of_worship,42.3192104,-83.2558525
way,316618823,DMC Grand River Health Center,clinic,42.4071072,-83.2334634
way,316618825,Pure Word Missionary Baptist Church,place_of_worship,42.4081994,-83.2383306
way,316744987,Abyssian Baptist Church,place_of_worship,42.4188545,-83.264505
way,316744990,Christian Fellowship of Love Baptist Church,place_of_worship,42.4190095,-83.262804
way,316744997,St. Martin's Episcopal Church,place_of_worship,42.4270491,-83.286098
way,316896188,Redford Evangelical Lutheran Church,place_of_worship,42.4165636,-83.2603254
way,317468378,Abundant Life Tabernacle,place_of_worship,42.3416963,-83.215479
way,317468379,New Hope Church of the Nazarene,place_of_worship,42.3476079,-83.2156715
way,317468380,New Providence Baptist Church,place_of_worship,42.3704226,-83.2180676
way,319198472,Parkside Church of Christ,place_of_worship,42.335812,-83.2624565
way,320407156,St. Florian Church,place_of_worship,42.3940081,-83.0587318
way,321843213,Park Medical Center,clinic,42.4466068,-82.9696382
way,322381962,Tel-Ford Medical Walk In Clinic,clinic,42.3263327,-83.2720881
way,322661271,DMC Sports Medicine and Orthopedic,clinic,42.3262886,-83.2861644
way,323485267,Judah Temple,place_of_worship,42.3535776,-83.0136422
way,323566829,New Covenant Church International,place_of_worship,42.3419725,-83.2607388
way,323729723,Body of Christ Christian Center,place_of_worship,42.3657665,-83.2051211
way,324117920,Corpus Christi Catholic Church,place_of_worship,42.4370973,-83.2382765
way,325120149,Kingdom Builders Christian Church,place_of_worship,42.3573539,-83.2669159
way,325386520,Henderson Academy,school,42.3642249,-83.2050573
way,325715111,Evergreen Lutheran Church,place_of_worship,42.3569355,-83.2355146
way,326310973,Macedonia Baptist Church,place_of_worship,42.3908139,-83.2186287
way,326962509,Detroit Christian Schools of Excellence,school,42.420013,-83.2004455
way,326962512,Greenfield Peace Lutheran Church,place_of_worship,42.4199713,-83.1991089
way,327007811,St. Timothy Church United Methodist,place_of_worship,42.4078899,-83.215952
way,327153434,Greater Mitchell Temple Church of God in Christ,place_of_worship,42.4234706,-83.1819029
way,327153435,Greater St. Mark Missionary Baptist Church,place_of_worship,42.4004087,-83.1696125
way,327153440,New Greater Cedar Grove Baptist Church,place_of_worship,42.3995789,-83.1689717
way,327173248,Dexter Avenue Baptist Church,place_of_worship,42.3902917,-83.1307264
way,327351360,Believing Church of God in Christ,place_of_worship,42.4027289,-83.1304246
way,327351361,Fenkell Gospel Temple-Church of God in Christ,place_of_worship,42.4031824,-83.1276481
way,327574095,Corewell Health Dearborn Hospital,hospital,42.2898947,-83.2147461
way,327698893,Messiah Missionary Baptist Church of Detroit,place_of_worship,42.3666893,-83.1416636
way,327698899,Obedient Missionary Baptist Church,place_of_worship,42.3668001,-83.1396757
way,327698902,Physical Therapy Clinic,clinic,42.370652,-83.0991281
way,327698903,Virginia Park Medical Center,clinic,42.3705239,-83.0995808
way,327893366,Holy Saviour Missionary Baptist Church,place_of_worship,42.4026482,-83.1325899
way,328265185,Eternal Purpose Ministries,place_of_worship,42.4376396,-83.2639895
way,328265188,Lodge Elementary School (former),school,42.4188889,-83.2808175
way,328295337,Greater Commission Fellowship Church,place_of_worship,42.43136,-83.275087
way,328492820,Historic St. James Missionary Baptist Church,place_of_worship,42.4334651,-83.2381294
way,328562414,DMC Sinai-Grace Hospital,hospital,42.4185226,-83.1823876
way,328735388,St. John Hospital and Medical Center,hospital,42.4201354,-82.9138531
way,330079973,St Kateri Tekakwitha,place_of_worship,42.3026491,-83.1936825
way,330298873,Sweetest Heart of Mary,place_of_worship,42.3582587,-83.0477924
way,330354918,Sacred Heart Catholic Church,place_of_worship,42.304842,-83.2516476
way,330355618,Parish Hall,place_of_worship,42.3051947,-83.2519262
way,331225699,,place_of_worship,42.418687,-83.138434
way,331382459,Stellwagen Early Learning Center,school,42.404838,-82.9483775
way,331571512,New St. Paul Tabernacle Church of God in Christ,place_of_worship,42.4024926,-83.2175416
way,331573564,Thomas Edison Elementary School,school,42.3971499,-83.2137874
way,332172715,St. Ladislaus Church,place_of_worship,42.3991991,-83.0608171
way,338118319,Detroit Community Schools,school,42.3803978,-83.2475568
way,338118323,Kadesh Missionary Baptist Church,place_of_worship,42.3703752,-83.2398428
way,338118327,True Love Evangelistic Ministries,place_of_worship,42.3716137,-83.2414764
way,347620147,Fisher Magnet Lower Academy,school,42.44197,-82.9620494
way,347620148,Fisher Magnet Upper Academy,school,42.4374896,-82.9618949
way,347620149,Golightly Career and Technical Center,school,42.3695989,-82.9517316
way,347620153,The Church of Jesus Christ of Latter-day Saints,place_of_worship,42.3852067,-82.9683749
way,348412001,Earhart Elementary-Middle School,school,42.3158267,-83.0894663
way,352670207,Masjid Al-Fatiha,place_of_worship,42.3399954,-83.0636669
way,353556494,Deliverance Center,place_of_worship,42.3193586,-83.0860183
way,353558041,This Rock,place_of_worship,42.3211779,-83.0872105
way,361259715,Christian Church of Allen Park,place_of_worship,42.256108,-83.2174529
way,361492366,Allen Park Church of Christ,place_of_worship,42.276228,-83.2063888
way,361492370,Gilead Baptist Church,place_of_worship,42.2758328,-83.2051332
way,361492373,Mount Hope Lutheran,place_of_worship,42.2724243,-83.2202588
way,361492374,Mount Hope School,school,42.2727928,-83.2200101
way,361643547,Guardian Lutheran Church,place_of_worship,42.3063523,-83.2522771
way,361779730,Corewell Health Medical Building - Dearborn,clinic,42.2932919,-83.2119651
way,362055784,Evangelical Baptist Church,place_of_worship,42.2816311,-83.1809489
way,364216687,The Dearborn Hills Surgical Institute,doctors,42.2991429,-83.276977
way,364216696,Dearborn Family Physicians,doctors,42.3005408,-83.2699876
way,364216705,Westborn Medical Clinic,clinic,42.2999956,-83.2694886
way,364216707,,doctors,42.2989755,-83.2776693
way,364216713,Dermatologist Institute of Detroit,doctors,42.2985681,-83.2808526
way,367901229,Iglesia Lutherana Pan de Vida,place_of_worship,42.3167228,-83.0945752
way,367905111,Maybury Elementary School,school,42.3167015,-83.0939725
way,368975915,The Muslim Center,place_of_worship,42.3968182,-83.1110833
way,369284006,Basilica of Sainte Anne,place_of_worship,42.3205462,-83.076599
way,369605746,Holy United Trinity Church,place_of_worship,42.3239338,-83.0756813
way,369610777,,place_of_worship,42.3301129,-83.0791837
way,369953021,Messiah Church,place_of_worship,42.3259191,-83.0920201
way,370223886,Vinewood Church of Christ,place_of_worship,42.3227821,-83.0912464
way,370271781,First Latin American Baptist Church,place_of_worship,42.3225901,-83.0948061
way,370284545,Clippert Multicultural Magnet Honors Academy,school,42.3204001,-83.0984356
way,371836380,St. Peter's Episcopal Church,place_of_worship,42.3309952,-83.0662224
way,371984274,The Church of Jesus Christ of Latter-day Saints,place_of_worship,42.3335362,-83.0772811
way,372147003,Detroit Catholic Worker Day House,place_of_worship,42.3363363,-83.0693366
way,372548632,Sharon Missionary Baptist Church,place_of_worship,42.3409922,-83.077147
way,372667235,United Kingdom and Missionary Baptist Church,place_of_worship,42.344719,-83.0852745
way,372667236,C.H.A.N.G.E. Ministries,place_of_worship,42.345357,-83.0841875
way,372667237,Faithful Mount Triumph Church,place_of_worship,42.3441366,-83.0883379
way,373556127,New Life Christian Ministries,place_of_worship,42.3457778,-83.0875585
way,373557950,Greater Saint James Fire Baptised Holiness Church of God of the Americas,place_of_worship,42.3407592,-83.0876422
way,373558001,Shalom Fellowship International,place_of_worship,42.3433376,-83.0838385
way,374512153,Zion Chapel Church of Christ Holiness U.S.A.,place_of_worship,42.3322994,-83.0921008
way,374655930,Clinton Chapel A.M.E.,place_of_worship,42.3349821,-83.093336
way,375029905,New Starlight Baptist Church,place_of_worship,42.3344949,-83.0964702
way,375031385,Williams Street Church of God In Christ,place_of_worship,42.3370677,-83.0921001
way,375031431,Spiritual Israel Church and its Army,place_of_worship,42.338432,-83.0968417
way,375163632,Church of Jesus Christ,place_of_worship,42.3156114,-83.0959819
way,375478664,Apos,place_of_worship,42.3105039,-83.093222
way,377811314,Elite Health,clinic,42.3161705,-83.1053941
way,377816046,Courage Church,place_of_worship,42.3163959,-83.1077737
way,377819190,Military Ave Church,place_of_worship,42.3099041,-83.1021202
way,378081060,Pentecostal Temple Baptist Church,place_of_worship,42.3121026,-83.1069832
way,378766077,Power Tower Church of God in Christ,place_of_worship,42.3725877,-83.0451111
way,378783770,Saint Albertus Church,place_of_worship,42.3597949,-83.0418917
way,378783911,Maclin Temple Church of God in Christ,place_of_worship,42.3634415,-83.0406043
way,378783914,New Friendly Missionary Baptist Church,place_of_worship,42.3643268,-83.0401078
way,378788556,Sweet Kingdom Missionary Baptist Church,place_of_worship,42.3601626,-83.0367638
way,378793650,Morningstar Missionary Baptist Church,place_of_worship,42.3581205,-83.0293111
way,378804966,Ephesian Tabernacle Church of God in Christ,place_of_worship,42.3601819,-83.0237588
way,378805092,Bethel Church of the Apostolic Faith,place_of_worship,42.3597504,-83.0265613
way,378831288,Greater Mountain View Missionary Baptist Church,place_of_worship,42.3653014,-83.0249457
way,378838397,Saint Elizabeth's School,school,42.3630128,-83.0325277
way,378838411,Holy Tabernacle Baptist Church,place_of_worship,42.3637086,-83.0314717
